project,required,dep
azure-mgmt-signalr,True,msrestazure
azure-mgmt-signalr,True,azure-common
azure-mgmt-signalr,True,azure-mgmt-nspkg
python-jenkins,True,six
python-jenkins,True,pbr
python-jenkins,True,multi-key-dict
python-jenkins,True,requests
starlette,False,aiofiles
starlette,False,graphene
starlette,False,itsdangerous
starlette,False,jinja2
starlette,False,python-multipart
starlette,False,pyyaml
starlette,False,requests
structlog,True,typing-extensions
structlog,False,coverage[toml]
structlog,False,freezegun
structlog,False,pretend
structlog,False,pytest-asyncio
structlog,False,pytest-randomly
structlog,False,pytest
structlog,False,simplejson
structlog,False,furo
structlog,False,sphinx
structlog,False,sphinx-toolbox
structlog,False,twisted
structlog,False,pre-commit
scramp,True,asn1crypto
azure-cli-nspkg,True,azure-nspkg
azure-mgmt-datamigration,True,msrest
azure-mgmt-datamigration,True,azure-common
azure-mgmt-datamigration,True,azure-mgmt-core
azure-mgmt-datamigration,True,azure-mgmt-nspkg
altair,True,entrypoints
altair,True,jinja2
altair,True,jsonschema
altair,True,numpy
altair,True,pandas
altair,True,toolz
altair,False,black
altair,False,docutils
altair,False,ipython
altair,False,flake8
altair,False,pytest
altair,False,sphinx
altair,False,m2r
altair,False,vega-datasets
altair,False,recommonmark
azure-mgmt-maps,True,msrest
azure-mgmt-maps,True,azure-common
azure-mgmt-maps,True,azure-mgmt-core
azure-mgmt-maps,True,azure-mgmt-nspkg
azure-kusto-ingest,True,azure-kusto-data
azure-kusto-ingest,True,azure-storage-blob
azure-kusto-ingest,True,azure-storage-queue
azure-kusto-ingest,False,pandas
cliff,True,PrettyTable
cliff,True,PyYAML
cliff,True,cmd2
cliff,True,pbr
cliff,True,pyparsing
cliff,True,stevedore
cmd2,True,attrs
cmd2,True,colorama
cmd2,True,pyperclip
cmd2,True,wcwidth
cmd2,True,importlib-metadata
cmd2,True,pyreadline
cmd2,True,pyreadline3
cmd2,False,pytest
cmd2,False,codecov
cmd2,False,pytest-cov
cmd2,False,pytest-mock
cmd2,False,flake8
cmd2,False,sphinx
cmd2,False,sphinx-rtd-theme
cmd2,False,sphinx-autobuild
cmd2,False,doc8
cmd2,False,invoke
cmd2,False,twine
cmd2,False,mock
cmd2,False,nox
cmd2,False,coverage
cmd2,False,gnureadline
scikit-optimize,True,joblib
scikit-optimize,True,pyaml
scikit-optimize,True,numpy
scikit-optimize,True,scipy
scikit-optimize,True,scikit-learn
scikit-optimize,False,matplotlib
immutables,False,flake8
immutables,False,pycodestyle
mongoengine,True,pymongo
cookiecutter,True,binaryornot
cookiecutter,True,Jinja2
cookiecutter,True,click
cookiecutter,True,poyo
cookiecutter,True,jinja2-time
cookiecutter,True,python-slugify
cookiecutter,True,requests
cookiecutter,True,six
cookiecutter,True,whichcraft
azure-servicemanagement-legacy,True,azure-common
azure-servicemanagement-legacy,True,requests
azure-servicemanagement-legacy,True,azure-nspkg
azure-servicemanagement-legacy,False,pyopenssl
qrcode,True,six
qrcode,True,colorama
qrcode,False,tox
qrcode,False,pytest
qrcode,False,mock
qrcode,False,zest.releaser[recommended]
qrcode,False,pillow
qrcode,False,pytest-cov
wandb,True,Click
wandb,True,GitPython
wandb,True,python-dateutil
wandb,True,requests
wandb,True,promise
wandb,True,shortuuid
wandb,True,six
wandb,True,psutil
wandb,True,sentry-sdk
wandb,True,subprocess32
wandb,True,docker-pycreds
wandb,True,configparser
wandb,True,protobuf
wandb,True,PyYAML
wandb,True,pathtools
wandb,True,enum34
wandb,True,typing
wandb,False,boto3
wandb,False,google-cloud-storage
wandb,False,grpcio
wandb,False,kubernetes
wandb,False,minio
wandb,False,sh
wandb,False,numpy
wandb,False,moviepy
wandb,False,pillow
wandb,False,bokeh
wandb,False,soundfile
wandb,False,plotly
flask-swagger,True,Flask
flask-swagger,True,PyYAML
prison,True,six
prison,False,nose
prison,False,pipreqs
prison,False,twine
azure-servicefabric,True,msrest
azure-servicefabric,True,azure-common
azure-servicefabric,True,azure-nspkg
blobfile,True,pycryptodomex
blobfile,True,urllib3
blobfile,True,xmltodict
blobfile,True,filelock
aiodns,True,pycares
partd,True,locket
partd,True,toolz
partd,False,numpy
partd,False,pandas
partd,False,pyzmq
partd,False,blosc
vcrpy,True,PyYAML
vcrpy,True,wrapt
vcrpy,True,six
vcrpy,True,yarl
mkl,True,intel-openmp
mkl,True,tbb
azure-mgmt-logic,True,msrest
azure-mgmt-logic,True,azure-common
azure-mgmt-logic,True,azure-mgmt-core
azure-mgmt-logic,True,azure-mgmt-nspkg
geopandas,True,pandas
geopandas,True,shapely
geopandas,True,fiona
geopandas,True,pyproj
azure-eventgrid,True,msrest
azure-eventgrid,True,azure-core
azure-eventgrid,True,azure-nspkg
tensorflow-gpu,True,numpy
tensorflow-gpu,True,absl-py
tensorflow-gpu,True,astunparse
tensorflow-gpu,True,flatbuffers
tensorflow-gpu,True,google-pasta
tensorflow-gpu,True,h5py
tensorflow-gpu,True,keras-preprocessing
tensorflow-gpu,True,opt-einsum
tensorflow-gpu,True,protobuf
tensorflow-gpu,True,six
tensorflow-gpu,True,termcolor
tensorflow-gpu,True,typing-extensions
tensorflow-gpu,True,wheel
tensorflow-gpu,True,wrapt
tensorflow-gpu,True,gast
tensorflow-gpu,True,tensorboard
tensorflow-gpu,True,tensorflow-estimator
tensorflow-gpu,True,keras-nightly
tensorflow-gpu,True,grpcio
catboost,True,graphviz
catboost,True,matplotlib
catboost,True,numpy
catboost,True,pandas
catboost,True,scipy
catboost,True,plotly
catboost,True,six
catboost,True,enum34
jupyterlab,True,ipython
jupyterlab,True,packaging
jupyterlab,True,tornado
jupyterlab,True,jupyter-core
jupyterlab,True,jupyterlab-server
jupyterlab,True,jupyter-server
jupyterlab,True,nbclassic
jupyterlab,True,jinja2
jupyterlab,False,coverage
jupyterlab,False,pytest
jupyterlab,False,pytest-cov
jupyterlab,False,pytest-console-scripts
jupyterlab,False,pytest-check-links
jupyterlab,False,jupyterlab-server[test]
jupyterlab,False,requests
jupyterlab,False,requests-cache
jupyterlab,False,virtualenv
jupyterlab,False,check-manifest
tinycss2,True,webencodings
tinycss2,False,sphinx
tinycss2,False,sphinx_rtd_theme
tinycss2,False,pytest
tinycss2,False,pytest-cov
tinycss2,False,pytest-flake8
tinycss2,False,pytest-isort
tinycss2,False,coverage[toml]
ntlm-auth,True,ordereddict
ntlm-auth,False,cryptography
tensorflow-datasets,True,absl-py
tensorflow-datasets,True,attrs
tensorflow-datasets,True,dill
tensorflow-datasets,True,future
tensorflow-datasets,True,numpy
tensorflow-datasets,True,promise
tensorflow-datasets,True,protobuf
tensorflow-datasets,True,requests
tensorflow-datasets,True,six
tensorflow-datasets,True,tensorflow-metadata
tensorflow-datasets,True,termcolor
tensorflow-datasets,True,tqdm
tensorflow-datasets,True,dataclasses
tensorflow-datasets,True,typing-extensions
tensorflow-datasets,True,importlib-resources
tensorflow-datasets,False,scipy
tensorflow-datasets,False,apache-beam
tensorflow-datasets,False,gcld3
tensorflow-datasets,False,langdetect
tensorflow-datasets,False,nltk
tensorflow-datasets,False,tldextract
tensorflow-datasets,False,matplotlib
tensorflow-datasets,False,Pillow
tensorflow-datasets,False,pydub
tensorflow-datasets,False,jupyter
tensorflow-datasets,False,pytest
tensorflow-datasets,False,pytest-xdist
tensorflow-datasets,False,pandas
tensorflow-datasets,False,pyyaml
tensorflow-datasets,False,pylint
tensorflow-datasets,False,yapf
tensorflow-datasets,False,tensorflow-data-validation
tensorflow-datasets,False,scikit-image
tensorflow-datasets,False,tifffile
tensorflow-datasets,False,imagecodecs
tensorflow-datasets,False,pretty-midi
tensorflow-datasets,False,opencv-python
tensorflow-datasets,False,tensorflow-io
tensorflow-datasets,False,crepe
tensorflow-datasets,False,librosa
tensorflow-datasets,False,scikit-learn
tensorflow-datasets,False,h5py
tensorflow-datasets,False,tensorflow
tensorflow-datasets,False,mwparserfromhell
tensorflow-datasets,False,bs4
tensorflow-datasets,False,lxml
tensorflow-datasets,False,pycocotools
ml-metadata,True,absl-py
ml-metadata,True,attrs
ml-metadata,True,grpcio
ml-metadata,True,protobuf
ml-metadata,True,six
google-cloud-dlp,True,google-api-core[grpc]
google-cloud-dlp,True,proto-plus
google-cloud-dlp,True,libcst
azure-mgmt-scheduler,True,msrestazure
azure-mgmt-scheduler,True,azure-common
azure-mgmt-scheduler,True,azure-mgmt-nspkg
cassandra-driver,True,six
cassandra-driver,True,geomet
cassandra-driver,False,gremlinpython
fastapi,True,starlette
fastapi,True,pydantic
fastapi,False,requests
fastapi,False,aiofiles
fastapi,False,jinja2
fastapi,False,python-multipart
fastapi,False,itsdangerous
fastapi,False,pyyaml
fastapi,False,graphene
fastapi,False,ujson
fastapi,False,orjson
fastapi,False,email_validator
fastapi,False,uvicorn[standard]
fastapi,False,async_exit_stack
fastapi,False,async_generator
fastapi,False,python-jose[cryptography]
fastapi,False,passlib[bcrypt]
fastapi,False,autoflake
fastapi,False,flake8
fastapi,False,mkdocs
fastapi,False,mkdocs-material
fastapi,False,markdown-include
fastapi,False,mkdocs-markdownextradata-plugin
fastapi,False,typer-cli
fastapi,False,pytest
fastapi,False,pytest-cov
fastapi,False,pytest-asyncio
fastapi,False,mypy
fastapi,False,black
fastapi,False,isort
fastapi,False,httpx
fastapi,False,sqlalchemy
fastapi,False,peewee
fastapi,False,databases[sqlite]
fastapi,False,flask
repoze-lru,False,Sphinx
repoze-lru,False,coverage
repoze-lru,False,nose
google-cloud-kms,True,google-api-core[grpc]
google-cloud-kms,True,grpc-google-iam-v1
google-cloud-kms,True,proto-plus
google-cloud-kms,True,libcst
recommonmark,True,commonmark
recommonmark,True,docutils
recommonmark,True,sphinx
hyperopt,True,numpy
hyperopt,True,scipy
hyperopt,True,six
hyperopt,True,networkx
hyperopt,True,future
hyperopt,True,tqdm
hyperopt,True,cloudpickle
hyperopt,False,lightgbm
hyperopt,False,scikit-learn
hyperopt,False,pymongo
hyperopt,False,pyspark
hyperopt,False,black
hyperopt,False,pre-commit
hyperopt,False,nose
hyperopt,False,pytest
venusian,False,Sphinx
venusian,False,repoze.sphinx.autointerface
venusian,False,pytest
venusian,False,pytest-cov
venusian,False,coverage
azure-mgmt-subscription,True,msrest
azure-mgmt-subscription,True,azure-common
azure-mgmt-subscription,True,azure-mgmt-core
azure-mgmt-subscription,True,azure-mgmt-nspkg
requests-ntlm,True,requests
requests-ntlm,True,ntlm-auth
requests-ntlm,True,cryptography
aspy-yaml,True,pyyaml
flower,True,vine
flower,True,prometheus-client
flower,True,humanize
flower,True,pytz
flower,True,tornado
flower,True,celery
debtcollector,True,pbr
debtcollector,True,six
debtcollector,True,wrapt
python-memcached,True,six
flake8-polyfill,True,flake8
databricks-api,True,databricks-cli
testfixtures,False,setuptools-git
testfixtures,False,wheel
testfixtures,False,twine
testfixtures,False,sphinx
testfixtures,False,zope.component
testfixtures,False,sybil
testfixtures,False,twisted
testfixtures,False,mock
testfixtures,False,django
testfixtures,False,pytest
testfixtures,False,pytest-cov
testfixtures,False,pytest-django
oslo-i18n,True,pbr
oslo-i18n,True,six
sshtunnel,True,paramiko
sshtunnel,False,sphinx
sshtunnel,False,sphinxcontrib-napoleon
sshtunnel,False,check-manifest
sshtunnel,False,tox
openapi-spec-validator,True,jsonschema
openapi-spec-validator,True,openapi-schema-validator
openapi-spec-validator,True,PyYAML
openapi-spec-validator,True,six
openapi-spec-validator,True,pathlib2
openapi-spec-validator,False,pre-commit
openapi-spec-validator,False,requests
drf-yasg,True,coreapi
drf-yasg,True,coreschema
drf-yasg,True,ruamel.yaml
drf-yasg,True,inflection
drf-yasg,True,uritemplate
drf-yasg,True,packaging
drf-yasg,True,djangorestframework
drf-yasg,True,Django
drf-yasg,False,swagger-spec-validator
sqlalchemy-redshift,True,SQLAlchemy
sqlalchemy-redshift,True,packaging
sqlalchemy-redshift,True,enum34
loguru,True,aiocontextvars
loguru,True,colorama
loguru,True,win32-setctime
loguru,False,codecov
loguru,False,colorama
loguru,False,flake8
loguru,False,tox
loguru,False,tox-travis
loguru,False,pytest
loguru,False,pytest-cov
loguru,False,Sphinx
loguru,False,sphinx-autobuild
loguru,False,sphinx-rtd-theme
loguru,False,black
loguru,False,isort
azure-cli,True,antlr4-python3-runtime
azure-cli,True,azure-appconfiguration
azure-cli,True,azure-batch
azure-cli,True,azure-cli-core
azure-cli,True,azure-cosmos
azure-cli,True,azure-datalake-store
azure-cli,True,azure-functions-devops-build
azure-cli,True,azure-graphrbac
azure-cli,True,azure-identity
azure-cli,True,azure-keyvault-administration
azure-cli,True,azure-keyvault
azure-cli,True,azure-loganalytics
azure-cli,True,azure-mgmt-advisor
azure-cli,True,azure-mgmt-apimanagement
azure-cli,True,azure-mgmt-appconfiguration
azure-cli,True,azure-mgmt-applicationinsights
azure-cli,True,azure-mgmt-authorization
azure-cli,True,azure-mgmt-batchai
azure-cli,True,azure-mgmt-batch
azure-cli,True,azure-mgmt-billing
azure-cli,True,azure-mgmt-botservice
azure-cli,True,azure-mgmt-cdn
azure-cli,True,azure-mgmt-cognitiveservices
azure-cli,True,azure-mgmt-compute
azure-cli,True,azure-mgmt-consumption
azure-cli,True,azure-mgmt-containerinstance
azure-cli,True,azure-mgmt-containerregistry
azure-cli,True,azure-mgmt-cosmosdb
azure-cli,True,azure-mgmt-containerservice
azure-cli,True,azure-mgmt-databoxedge
azure-cli,True,azure-mgmt-datalake-analytics
azure-cli,True,azure-mgmt-datalake-store
azure-cli,True,azure-mgmt-datamigration
azure-cli,True,azure-mgmt-deploymentmanager
azure-cli,True,azure-mgmt-devtestlabs
azure-cli,True,azure-mgmt-dns
azure-cli,True,azure-mgmt-eventgrid
azure-cli,True,azure-mgmt-eventhub
azure-cli,True,azure-mgmt-hdinsight
azure-cli,True,azure-mgmt-imagebuilder
azure-cli,True,azure-mgmt-iotcentral
azure-cli,True,azure-mgmt-iothubprovisioningservices
azure-cli,True,azure-mgmt-iothub
azure-cli,True,azure-mgmt-keyvault
azure-cli,True,azure-mgmt-kusto
azure-cli,True,azure-mgmt-loganalytics
azure-cli,True,azure-mgmt-managedservices
azure-cli,True,azure-mgmt-managementgroups
azure-cli,True,azure-mgmt-maps
azure-cli,True,azure-mgmt-marketplaceordering
azure-cli,True,azure-mgmt-media
azure-cli,True,azure-mgmt-monitor
azure-cli,True,azure-mgmt-msi
azure-cli,True,azure-mgmt-netapp
azure-cli,True,azure-mgmt-network
azure-cli,True,azure-mgmt-policyinsights
azure-cli,True,azure-mgmt-privatedns
azure-cli,True,azure-mgmt-rdbms
azure-cli,True,azure-mgmt-recoveryservicesbackup
azure-cli,True,azure-mgmt-recoveryservices
azure-cli,True,azure-mgmt-redhatopenshift
azure-cli,True,azure-mgmt-redis
azure-cli,True,azure-mgmt-relay
azure-cli,True,azure-mgmt-reservations
azure-cli,True,azure-mgmt-resource
azure-cli,True,azure-mgmt-search
azure-cli,True,azure-mgmt-security
azure-cli,True,azure-mgmt-servicebus
azure-cli,True,azure-mgmt-servicefabric
azure-cli,True,azure-mgmt-servicefabricmanagedclusters
azure-cli,True,azure-mgmt-signalr
azure-cli,True,azure-mgmt-sqlvirtualmachine
azure-cli,True,azure-mgmt-sql
azure-cli,True,azure-mgmt-storage
azure-cli,True,azure-mgmt-synapse
azure-cli,True,azure-mgmt-trafficmanager
azure-cli,True,azure-mgmt-web
azure-cli,True,azure-multiapi-storage
azure-cli,True,azure-storage-common
azure-cli,True,azure-synapse-accesscontrol
azure-cli,True,azure-synapse-artifacts
azure-cli,True,azure-synapse-spark
azure-cli,True,fabric
azure-cli,True,javaproperties
azure-cli,True,jsmin
azure-cli,True,jsondiff
azure-cli,True,packaging
azure-cli,True,pytz
azure-cli,True,scp
azure-cli,True,semver
azure-cli,True,sshtunnel
azure-cli,True,urllib3[secure]
azure-cli,True,vsts-cd-manager
azure-cli,True,websocket-client
azure-cli,True,xmltodict
pybind11,False,pybind11-global
cssselect2,True,tinycss2
cssselect2,True,webencodings
cssselect2,False,sphinx
cssselect2,False,sphinx_rtd_theme
cssselect2,False,pytest
cssselect2,False,pytest-cov
cssselect2,False,pytest-flake8
cssselect2,False,pytest-isort
cssselect2,False,coverage[toml]
azure-storage-file-datalake,True,azure-core
azure-storage-file-datalake,True,msrest
azure-storage-file-datalake,True,azure-storage-blob
azure-storage-file-datalake,True,futures
azure-storage-file-datalake,True,azure-storage-nspkg
azure-storage-file-datalake,True,enum34
azure-storage-file-datalake,True,typing
cairosvg,True,cairocffi
cairosvg,True,cssselect2
cairosvg,True,defusedxml
cairosvg,True,pillow
cairosvg,True,tinycss2
cairosvg,False,sphinx
cairosvg,False,sphinx-rtd-theme
cairosvg,False,pytest-runner
cairosvg,False,pytest-cov
cairosvg,False,pytest-flake8
cairosvg,False,pytest-isort
azure-mgmt-notificationhubs,True,msrest
azure-mgmt-notificationhubs,True,azure-common
azure-mgmt-notificationhubs,True,azure-mgmt-core
azure-mgmt-notificationhubs,True,azure-mgmt-nspkg
azure-mgmt-managementpartner,True,msrest
